Chapter Number,ChapterName,SubChapterName,Classification,QuestionNumber,QuestionText,Option1,Option2,Option3,Option4,Image?,Answer,AnswerDescription,QuestionType
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,19,Which cell organelle is known as the control centre of the cell?,nucleus,Chloroplast,mitochondria,Endoplasmic reticulum,,a,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,20,Who observed the living cell for the first time?,Robert Cook,Robert Brown,Robert Hooke,Leeuwenhoek,,c,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,21,Which of the following organelles is semiautonomous organelle?,mitochondria and lysosomes,Ribosomes,Chloroplast,Both (a) and (c),,d,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,22,"Which cell organelle is known as the ""powerhouse"" of the cell?",Lysosomes,Chloroplast,Nucleus,Mitochondria,,d,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,23,Nucleus was discovered by,Robert Brown,Robert Hooke,A.V. Leeuwenhoek,Schwann,,a,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,24,"In the mitochondria, energy is stored in the form of",adenosine triphosphate (ATP),adenosine monophosphate (AMP),citric acid,adenosine diphosphate (ADP).,,a,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,25,"The dictum- ""Omnis cellula-e-cellula"" was proposed by",Schwann,Virchow,Schleiden,Robert Brown,,b,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,26,The outermost boundary of an animal cell is,Plasma membrane,Nucleus,cytoplasm,Cytoskeleton,,a,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,27,"""Omnis cellula-e-cellula"", an idea of Rudolf Virchow means that",all organisms are composed of cells,all living cells arise from pre-existing cells,cells are basic uni ts of life,"every organism starts its life as a single
cell.",,b,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,28,The jelly-like interior of the cell is called,Vacuole,Cytoplasm,Cytoskeleton,Nucleus,,b,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,29,Which of these is multicellular?,Paramecium,Amoeba,Bacteria,Mushroom,,d,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,30,Which of the following shows the correct level of organisation?,Cell -> Tissue -> Organ -> Organ system -> Organism,Tissue -> Cell -> Organ -> Organ system -> Organism,Cell -> Tissue -> Organ system -> Organ -> Organism ,,,a,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 2,31,Which of the following statements is not true?,Both mitochondria and chloroplasts provide energy to cells in the same way.,Both mitochondria and chloroplasts have more than one membrane.,Only chloroplast contains the pigment chlorophyll.,Both animal and plant cells contain mitochondria.,,a,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 2,32,"Given below are four steps for preparing a temporary mount of human cheek cells.
i) Taking scraping from inner side of the cheek and spreading it on a clean slide.
ii) Putting a drop of glycerine on the material.
iii) Adding two or three drops of methylene blue.
iv) Rinsing the mouth with fresh water and disinfectant solution.
What is the correct sequence of the steps?",(i)-(ii)-(iii)-(iv),(iv)-(i)-(iii)-(ii),(iv )-(i)-(ii )-(iii),(i)-(iii)-(ii)-(iv),,b,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 2,33,Match the following and select the correct option from the codes given below.,"A - (i), B - (ii), C - (iii), D - (vi), E - (iv)","A - (ii), B - (i), C - (iii), D - (vi), E - (iv)","A - (i), B - (ii), C - (iii), D - (vi), E - (v)","A - (ii), B - (i), C - (iii), D - (v), E - (iv)",CH-4-33-ROW-246,a,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 2,34,"In a biology lecture, the teacher was dictating the organelles of a cell as endoplasmic reticulum, .
mitochondria nucleus, ribosome, centriole and centrosome. Which cell was she referring to ?",Prokaryotic cell,Plant cell,Animal cell,It is not possible to predict from ilie given data.,,c,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 2,35,Which of the following matches is/are incorrect?,A,B,C,D,CH-4-35-ROW-248,d,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 2,36,"Which of the following statements is/are true regarding cell structure?
i) The nucleoplasm and the cytoplasm together make up the protoplasm.
ii) Chloroplasts are type of plastids, which occurs in plant cells.
iii) In many multicellular organisms, cells have projections called as cilia and flagella.
iv) Cell destruction occurs by centrosomes.",(i) and (ii),"(i), (ii) and (iii)",(i) Only ,(iii) and (iv) ,,a,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 2,37,"Which of the following is/are incorrect regarding genes?
i) They control the transfer of hereditary characteristics.
ii) Nucleolus carry genes.
iii) They are part of chromosome.
iv) They are found only in the nucleus.",(iii) and (iv),(iii) only,(i) Only ,(ii) and (iv) ,,d,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 2,38,"Give the correct order of the procedures listed below to prepare a specimen for microscopic
examination.","Embedding, mounting, dehydration, fixation, staining, sectioning","Embedding, dehydration, mounting, fixation, staining, sectioning","Fixation, embedding, dehydration, sectioning, staining, mounting, rehydration","Fixation, dehydration, embedding, sectioning, staining, mounting",,d,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 2,39,"The cell shown below cannot be an animal cell because it has
(i) Cytoplasm            (ii) Nucleus
(iii) Cell wall            (iv) Large vacuole",(i) and (ii),(i) and (iii),(ii) and (iv),(iii) and (iv) ,CH-4-39-ROW-252,d,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 2,40,"Which of the following gives the cell its shape, maintains its size, protects the structures inside
and is selectively permeable?",Cell Wall,Nuclear membrane,Cell memberane,Tonoplast,,c,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 2,41,DNA and RNA are found in the,nucleus,Cell wall,Cell sap,vacuole.,,a,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 2,42,Bacteria are considered more as plants than animals because of the presence of,DNA,Plasma memberane,Cell wall,Mitochondria,,c,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 2,43,Which of the following cell organelles is not membrane bound?,mitochondria and lysosomes,Lysosomes,Sphaerosomes,Ribosomes,,d,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 2,44,All organelles have double membrane except,nucleus,Lysosomes,Chloroplast,Mitochondria,,b,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 2,45,Which of the following is a storage organelle?,mitochondria and lysosomes,Leucoplast,Chloroplast,Ribosome,,b,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 2,46,Cell membrane is mainly composed of,lipids and starch,lipids and proteins,lipids and sugars,Sugars and proteins,,b,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 2,47,"Arrange the cell organelles useful for intracellular digestion, intracellular respiration, intracellular
movements and cell secretion in a sequence.
P  - Golgi complex                Q  -  Lysosomes
R  - Mitochondria                  S  -   Microtubules",Q-R-S-P,R-Q-P-S,S-P-Q-R,P-S-R-Q,,a,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 2,48,Which of the following cells does not have a nucleus?,Brain Cell,Cardiac muscle cell,Paramecium,Mature human RBC,,d,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 2,49,The infoldings of the inner membrane of mitochondria is referred to as,Grana,Stroma,Oxysome,Cristae,,d,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 2,50,Which of the following is considered an exception to cell theory?,Protists,Mycoplasma,Virus,Algae,,c,,MCQ
4,Cell - Structure and Functions,Assertion & Reason Type,Level - 2,1,"Directions : In each of the following questions, a statement of Assertion is given followed by a corresponding statement of Reason just below it. Of the statements, mark the correct answer as

Assertion : Mitochondria is called powerhouse of the cell.
Reason : ATP is produced in mitochondria",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,a,,AR
4,Cell - Structure and Functions,Assertion & Reason Type,Level - 2,2,"Assertion : Cell wall is not found in animal cell.
Reason : Animal cells are covered by cell membrane.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,b,,AR
4,Cell - Structure and Functions,Assertion & Reason Type,Level - 2,3,"Assertion : Mitochondria and chloroplast are semi-autonomous cell organelles.
Reason : Mitochondria and chloroplast have their own DNA and protein
synthesising machinery.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,a,,AR
4,Cell - Structure and Functions,Assertion & Reason Type,Level - 2,4,"Assertion : Plastids contain green pigment called chlorophyll.
Reason : Chlorophyll containing plastids are called chromoplast",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,c,,AR
4,Cell - Structure and Functions,Assertion & Reason Type,Level - 2,5,"Assertion : Amoeba, a single-celled animal is unable to perform all its functions.
Reason : The nucleus is absent in Amoeba.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,d,,AR
4,Cell - Structure and Functions,Assertion & Reason Type,Level - 2,6,"Assertion : The plasma membrane is porous and allows the movement of substances outward only.
Reason : Plasma membrane is made up of lipids and sugars only.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,d,,AR
4,Cell - Structure and Functions,Assertion & Reason Type,Level - 2,7,"Assertion : The nucleoli help in protein synthesis.
Reason : Ribosome formation takes place in nucleoli.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,a,,AR
4,Cell - Structure and Functions,Assertion & Reason Type,Level - 2,8,"Assertion : A bigger organism has a large number of cells than a smaller one.
Reason : The size of cell is related to the size of the organism.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,c,,AR
4,Cell - Structure and Functions,Assertion & Reason Type,Level - 2,9,"Assertion : Chromosomes are thread-like structures present in the nucleus.
Reason : In bacteria, chromosome is not found as there is no nucleus.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,c,,AR
4,Cell - Structure and Functions,Assertion & Reason Type,Level - 2,10,"Assertion : Genes are responsible for transfer of characters from the parents to the offspring.
Reason : Genes are present in the nucleus.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,b,,AR
4,Cell - Structure and Functions,Olympiad / HOTS Corner,Level - 3,1,"Read the given paragraph.
The cytoplasm of the cells of a tomato plant contains organelle X which is of several types.  Type Y is present in leaves of plant and imparts green colour whereas type Z is present in fruits of plant and imparts red colour.
Select the option which correctly identifies X, Y and Z.",,,,,CH-4-1-ROW-274,b,,MCQ
4,Cell - Structure and Functions,Olympiad / HOTS Corner,Level - 3,2,"Refer to the given dichotomous key and select the correct option regarding cell organelles L - O.
I. (i) Cell organelle bounded by double membrane - Go to II
   (ii) Cell organelle bounded by single membrane - Go to III
IL (i) Directs cell growth and controls its activities - [L]
    (ii) Provides colour to flowers and fruits - [M]
III.(i) Removes dead cells and digests foreign material -[N]
    (ii) Carries out some oxidative reactions in a cell- [O]",L could be mitochondria whereas M could be chloroplast.,M could be chromoplast whereas N could be Golgi apparatus,L could be nucleus whereas O could be peroxisome.,M could be leucoplast whereas N could be vacuole,,c,,MCQ
4,Cell - Structure and Functions,Olympiad / HOTS Corner,Level - 3,3,What is the major difference between a human skin cell and a human egg cell?,The egg cell has twice as many chromosomes as the skin cell.,The egg cell has half as many chromosomes as the skin cell.,The skin cell has no genetic information in its chromosomes.,Only the egg cell has a nucleus.,,b,,MCQ
4,Cell - Structure and Functions,Olympiad / HOTS Corner,Level - 3,4,"Refer to the given ultrastructure of an animal cell. Identify the labelled parts (P-S), match them
with their functions and select the correct option.
i)  Synthesising proteins from amino acids
ii)  Synthesising lipids
iii) Packaging of materials synthesised in cell
iv) Secreting digestive enzymes","(ii) - P, (iv) - Q, (iii) - R,  (i) - S","(ii) - P, (iii) - Q, (i) - R,  (iv) - S","(ii) - P, (iii) - Q, (iv) - R,  (i) - S","(i) - P, (iii) - Q, (iv) - R,  (ii) - S",CH-4-4-ROW-277,d,,MCQ
4,Cell - Structure and Functions,Olympiad / HOTS Corner,Level - 3,5,"Rectify the given statements by replacing the underlined words and select the correct option.
i) The viscous fluid present in the nucleus is called cytoplasm.
ii) Vacuoles are rod shaped structures which oxidise food to provide energy.
iii) Mitochondria contain green pigment chlorophyll and take part in photosynthesis.
iv) Lysosomes take part in synthesis of proteins.","(i)-Nucleoplasm, (ii)-Lysosomes, (iii)-Plastids, (iv)-Centrosomes","(i)-Protoplasm, (ii)-Ribosomes, (iii)-Centrosomes, (iv)-Golgi bodies","(i)-Nucleoplasm, (ii)-Mitochondria, (iii)-Chloroplasts, (iv)-Ribosomes","(i)-Protoplasm, (ii)-Plastids, (iii)-Chloroplasts, (iv)-Ribosomes",,c,,MCQ
4,Cell - Structure and Functions,Olympiad / HOTS Corner,Level - 3,6,"Identify P, QR and Sin the given Venn diagram and select the incorrect option regarding them.","P could be a colourless organelle that helps to store reserve food in the form of lipids, carbohydrates and proteins.",Q could be an organelle that is involved in formation of spindle during cell division.,R could be an organelle that contains genetic material organised as DNA along with proteins to form chromosomes,"S could be an organelle that produces energy currency of the cell, ATP through cellular respiration",,c,,MCQ
4,Cell - Structure and Functions,Olympiad / HOTS Corner,Level - 3,7,The plant cell become turgid due to,plasmolysis,exosmosis,endosmosis,electrolysis.,,c,,MCQ
4,Cell - Structure and Functions,Olympiad / HOTS Corner,Level - 3,8,Match column I with column II.,"P-(iii), Q-(iv), R-(ii), S-(i)","P-(iii), Q-(iv), R-(i), S-(ii)","P-(iii), Q-(i), R-(ii), S-(iv)","P-(i) , Q-(iii), R-(ii), S-(iv)",CH-4-8-ROW-281,a,,MCQ
4,Cell - Structure and Functions,Olympiad / HOTS Corner,Level - 3,9,"________ in eukaryotes is separated from the cytoplasm by double layered membrane and it
directs the life process of the cell.",Golgi apparatus,Nucleus,Lysosome,Ribosome,,b,,MCQ
4,Cell - Structure and Functions,Olympiad / HOTS Corner,Level - 3,10,"If the common salt is sprinkled on lawn grass, it is killed at the spot. This is due to",plasmolysis,Adhesion,Capillary action,Imbibition,,a,,MCQ
4,Cell - Structure and Functions,Olympiad / HOTS Corner,Level - 3,11,Chromosome number in the daughter cells after meiosis  is,1/2,1/3,1/4,1/5,,a,,MCQ
4,Cell - Structure and Functions,Olympiad / HOTS Corner,Level - 3,12,Nuclear membrane is,double layered and porous,double layered and non-porous,single layered and porous,single layered and non-porous,,a,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,1,Animals that lay eggs are called,ovoviviparous,oviparous,viviparous,None of these.,,b,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,2,Starfish reproduces by,fragmentation,budding,spore formation,multiple fission,,a,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,3,Caterpillar is the developing stage of,Butterfly,Dogs,Fish,Frogs,,a,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,4,Human has ___ mode of reproduction.,Sexual,Asexual,External,Both (a) and (c),,a,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,5,Sperms are formed in the,Testes,Penis,Vas deferens,Ovary,,a,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,6,Which of these are the male reproductive organs in humans?,Sperms,Ova,Testes,Ovaries,,c,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,7,The cell formed after the fertilisation is called,An embryo,Fetus,Zygote,None of these,,c,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,8,Which of the following animals has the largest egg?,Kiwi,Ostrich,Elephant,Blue whale,,b,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,9,How many sperms are needed to fertilise the egg?,One,Two,More than two,One million,,a,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,10,Gestation does not follow,if the egg is fertilised,if the egg is not fertilised,if the embryo has implanted,None of these,,b,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,11,Zygote has genes from its,Mother,Father,Both Mother and Father,None of these,,c,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,12,In _______ the offspring develops in the female's body.,Hydra,Amoeba,Paramecium,Human,,d,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,13,"In human male, the testes are located in",thoracic cavity,abdominal cavity,pericardia! Cavity,extra abdominal scrotal cavity,,d,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,14,Metamorphosis is,transformation of larva into adult,transformation of adult into larva,transformation of child into adult,None of these,,a,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,15,Sperm carrying fluid is known as,Semen,Plasma,Seminal vesicle,None of these,,a,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,16,Clone Dolly was produced by the attempts of,Charles Darwin,Lederberg,Ian Wilmut,AlexanderFleming,,c,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,17,Which of the following organisms is viviparous?,Hen,Rat,Fish,Frog,,b,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,18,Production of an exact copy of an organism is called,IVF,Cloning,Genetic manipulation,Insemination,,b,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,19,"When a mature egg leaves the ovary, it enters first in the",Penis,Uterus,Vagina,Oviduct,,d,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,20,Advantage of sexual reproduction over asexual reproduction is,sexual reproduction is safer and faster,it causes variations and brings evolution,Both (a) and (b),None of these,,b,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,21,Which of the following organisms exhibit(s) external fertilisation?,Fish,Frog,Bird,Both (a) and (b),,d,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,22,Attachment of embryo to the wall of the uterus is known as,Fertilisation,Implantation,Gestation,Parturition,,b,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,23,Gestation period in human beings is about,5 months,9 months,10 months,8 months,,b,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,24,Rupturing of follicles and discharge of ova is known as,copulation,conjugation,ovulation,oviposition,,c,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,25,In which year dolly sheep was born?,1997,1996,1995,1998,,b,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,26,Hen provides sufficient warmth to eggs by sitting on them.  It is known as ,breeding,brewing,Brooding,Both (a) and (b),,c,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,27,Out of two daughter cells produced as a result of binary fission in Amoeba,one is large and the other is small,one is uninucleate and the other is without nucleus,one is spherical and the other is irregular,both are nearly equal sized and identical,,d,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,28,Which of the following is/are the part(s) of sperm?,Head,Middle piece,Tail,All of these,,d,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,29,Reproduction is mandatory for living organisms in order to,keep the individual organism alive,fulfill their energy requirement,maintain growth of reproductive organs,continue the species generation after generation,,d,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 1,30,The expulsion of completely developed fetus from the uterus is known as,Ovulation,Oviposition,Gestation,Parturition,,d,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 2,31,Which of the following is not a part of the female reproductive system in human beings?,Ovary,Uterus,Vas degerens,Fallopian tube,,c,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 2,32,Test tube baby technique is called,in vitro fertilisation,ex vitro fertilisation,in situ fertilisation,ex situ fertilisation,,a,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 2,33,Frogs undergo _______ while developing as an adult.,internal fertilisation,metamorphosis,.external fertilisation,budding,,b,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 2,34,"After fertilisation, the human embryo grows inside the",fallopian tubes,vagina,ovary,uterus,,d,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 2,35,The animals having separate male and female individuals are called,bisexual,hermaphrodite,unisexual,None of these,,c,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 2,36,"The fusion of male and female gametes in human beings, usually takes place inside the",Uterus,Ovary,Fallopian tube,Zygote,,c,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 2,37,Which of the following does not reproduce a sexually?,Bacteria,Amoeba,Fish,Yeast,,c,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 2,38,Which of the given figures represent budding in Hydra correctly?,,,,,CH-5-38-ROW-322,d,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 2,39,Which of the following is a hermaphrodite animal?,Elephnat,Cow,Dig,Earthworm,,d,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 2,40,Which one is a primary sex organ?,Penis,Scrotum,Testis,Prostate,,c,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 2,41,"In which of the following organs, sperms are stored before entering the vas deferens?",Scrotum,Epididymis,Seminal vesicle,Urethra,,b,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 2,42,"In case of mammals, testes are situated in extra abdominal scrotal sacs because",there is lack of space in abdomen,"scrotal sacs have less temperature than abdomen, which is essential for maturation
of sperms","scrotal sacs have high temperature than abdomen, which is essential for the maturation
of sperms",it helps in easy discharge of sperms during copulation,,b,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 2,43,Duct in males for passing both urine and semen is called,Ureter,Urethra,Uterus,Vas degerens,,b,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 2,44,"Which of the following statements is/are correct about placenta?
i) It is an intimate connection between fetal membrane and uterine wall.
ii) Fetal blood comes very close to the maternal blood in the placenta.
iii) Fetus gets nutrients, oxygen, etc. from the maternal blood through placenta and gives off wastes, CO~2*, etc.",(ii) only,(i) and (ii),(iii) Only,"(i), (ii) and (iii)",,d,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 2,45,The correct sequence of organs in the male reproductive system for transport of sperms is,Testis -> Vas deferens -> Urethra,Testis -> Ureter -> Urethra,Testis -> Urethra  -> Ureter,Testis -> Vas deferens -> Ureter,,a,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 2,46,Pupa stage represents,resting stage of butterfly,most creeping stage of earthworm,active stage in the life cycle of butterfly,None of these,,a,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 2,47,"Given below are the stages of binary fission in Amoeba. Which one out of the following would
you select as the correct sequence of these stages?","A, B, C, D","D, C, A, B","B, D, A, C","C, A, D, B",CH-5-47-ROW-332,c,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 2,48,"In human female, the fertilised egg gets implanted in uterus",after two months of fertilisation,after one month of fertilisation,after 3 weeks of fertilisation,after about 7 days of fertilisation,,d,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 2,49,Which of the following glands of female is homologous to the Cowper's gland of male?,Paraurethral gland,Prostate gland,Bartholin' s gland,Lesser vestibular gland,,c,,MCQ
5,Reproduction in Animals,Multiple Choice questions,Level - 2,50,Study the given flow chart and select the correct option,Two parents are needed for process A.,Human is an example for B.,Frog is an example for D.,Eggs are hatched by the mother in C.,CH-5-50-ROW-335,d,,MCQ
5,Reproduction in Animals,Assertion & Reason Type,Level - 2,1,"Directions : In each of the following questions, a statement of Assertion is given followed by a corresponding statement of Reason just below it. Of the statements, mark the correct answer as

Assertion : In human male, testes are extra abdominal and lie in scrotal sacs.
Reason : Scrotum acts as thermoregulator and keeps testicular temperature lower by 1- 2^0&C for normal sperm formation.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,a,,AR
5,Reproduction in Animals,Assertion & Reason Type,Level - 2,2,"Assertion : Fallopian tube is lined by ciliated epithelium whose cilia beats towards
uterus.
Reason : Ciliated lining of the Fallopian tube helps to pick up and push the released
ovum into the oviduct.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,a,,AR
5,Reproduction in Animals,Assertion & Reason Type,Level - 2,3,"Assertion : Vagina acts as copulation canal and fertilisation canal.
Reason : Both insemination and fusion of gametes occur in vagina of female.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,d,,AR
5,Reproduction in Animals,Assertion & Reason Type,Level - 2,4,"Assertion : Animals such as sponge, Planaria, Hydra can generate the whole body from a part.
Reason : Regeneration is quite common in animals.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,c,,AR
5,Reproduction in Animals,Assertion & Reason Type,Level - 2,5,"Assertion : Conception marks the beginning of pregnancy.
Reason : During conception, blastocyst gets embedded into the thickened inner
wall of the uterus.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,c,,AR
5,Reproduction in Animals,Assertion & Reason Type,Level - 2,6,"Assertion : Gestation is followed by parturition.
Reason : Parturition is the act of expelling the full-term young from the mother's
uterus at the end of gestation .",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,a,,AR
5,Reproduction in Animals,Assertion & Reason Type,Level - 2,7,"Assertion : Autotomy occurs in sea star.
Reason : Sea stars have great power regeneration",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,a,,AR
5,Reproduction in Animals,Assertion & Reason Type,Level - 2,8,"Assertion : Viviparous animals give birth in babies.
Reason : In viviparous animals, fertilisation is internal.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,b,,AR
5,Reproduction in Animals,Assertion & Reason Type,Level - 2,9,"Assertion : Test tube baby technology is called in vivo fertilisation.
Reason : It involves fertilisation of ova and sperm inside the human body.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,d,,AR
5,Reproduction in Animals,Assertion & Reason Type,Level - 2,10,"Assertion : A sperm has head, a middle piece and a tail.
Reason : Sperm is a single cell with all the usual cell components.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,b,,AR
